freq,c_dest,purpose,duration,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,EU27_2020_FOR,TOTAL,N1-3,NR,FR	4827739 	4951909 	5285412 	5111275 	4629884 	6855097 	6886716 	6629148 	3479872 	3332146 	7448261 	8833402 	9367835 
A,EU27_2020_FOR,TOTAL,N1-3,NR,HR	769272 	770558 	905938 	867794 	611168 	650073 	655001 	764347 	126647 	146744 	395277 	703603 	787311 
A,EU27_2020_FOR,TOTAL,N1-3,NR,HU	1460116 	1684373 	2030188 	2290382 	2804932 	2916523 	3031312 	3288974 	1209309 	1016402 	1880588 	1974124 	1915796 
A,EU27_2020_FOR,TOTAL,N1-3,NR,IE	530253 	523696 	603332 	692459 	653682 	836921 	956700 	852475 	286260 	154692 	831084 	1140650 	1624468 
A,EU27_2020_FOR,TOTAL,N1-3,NR,IT	3532077 	2365439 	2702439 b	2572936 	2486118 	2628307 	3713678 	3165717 	808305 	690388 	1551122 	1678292 	1959243 
A,EU27_2020_FOR,TOTAL,N1-3,NR,LT	367513 	420684 	402552 	461224 	479084 	445536 	471151 	502380 	186855 	225311 	359373 	444318 	503207 
A,EU27_2020_FOR,TOTAL,N1-3,NR,LU	596031 	611242 	732819 	648877 	543895 	844245 	978955 	1066098 	542739 	628707 	955338 	1152110 	1089452 
A,EU27_2020_FOR,TOTAL,N1-3,NR,LV	540325 	419456 	424426 	464699 	552811 	475343 	564797 	536566 	209014 	172242 	514199 	633704 	691313 
A,EU27_2020_FOR,TOTAL,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: u	20323 u	: 	: 	: 
A,EU27_2020_FOR,TOTAL,N1-3,NR,MT	53575 	64117 	62882 b	77967 	81695 	130196 	148071 	161193 	61334 	78708 	140020 	192161 	195869 
A,EU27_2020_FOR,TOTAL,N1-3,NR,NL	3671519 b	3498492 	3504840 	3827907 	3834512 	4802862 	4639677 	5212485 	1752189 	2830834 	5594927 	6261871 	5868875 
A,EU27_2020_FOR,TOTAL,N1-3,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	606836 	2309836 	2252139 	2838840 
A,EU27_2020_FOR,TOTAL,N1-3,NR,PL	2723261 	1816384 	1662792 b	1830412 	1927820 	2080027 	2192847 	2317091 	1092363 	1282458 	2081929 	2428637 	2751867 
A,EU27_2020_FOR,TOTAL,N1-3,NR,PT	454224 	281358 	462634 	472695 	507251 	531793 	618582 	782248 	215624 	233840 	631682 	882447 	731181 
A,EU27_2020_FOR,TOTAL,N1-3,NR,RO	74814 	108796 	69632 	104163 	144740 	118136 	178245 	193653 	37953 u	57332 u	134147 	206176 	291521 
A,EU27_2020_FOR,TOTAL,N1-3,NR,SE	: 	: 	2724581 	2699144 	2486142 	5176582 	4587289 	4685278 	1245935 	1484003 	3917615 	: 	4289308 
A,EU27_2020_FOR,TOTAL,N1-3,NR,SI	968101 	1128783 	1237732 	1241362 	1183709 	1394010 	1354195 	1397331 	448600 	730270 	1032536 	1568094 	1830809 
A,EU27_2020_FOR,TOTAL,N1-3,NR,SK	573259 	397306 b	1038339 	817915 	1093575 	1608849 	1635176 	2024024 	525083 	537968 	1261400 	1678547 	1826601 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	138135 	: 	: 	: 	: 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,AT	8700541 	8356353 	8730328 	8336479 	9344241 	9378551 	8819239 	9570332 	3307683 	6547352 	11716810 	12928486 	12977265 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,BE	7667756 	8438922 	8704716 	8886172 	11157601 	9969455 b	10733450 	11439804 	5031045 	6385433 	11361386 	12030346 	12315075 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,BG	284871 b	361056 	329331 	351565 	378274 	543123 	544257 	670229 	115995 	91353 	537334 	749217 	823014 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	5212558 	5326564 	9712398 	: 	: 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,CY	669229 b	592744 	696922 	727079 	823936 	883992 	952389 	1016351 	315607 	353372 	854464 	1194347 	1265405 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,CZ	4961963 	4798111 	4738499 	5048683 	5248715 	5732200 	6138675 	5864579 	2257544 	2751111 	5491980 	6330174 	5873221 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE	58454603 	60028770 	57576594 	59466917 	65798429 	66118100 	78215560 	72150490 	29866294 	40390986 	67206989 	74595336 	85132865 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK	5314774 	5965144 b	5909508 	6382103 	5806208 	5563562 	5648539 	7812999 	2340991 	2623030 	4585497 	4992912 	8354204 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20	140670550 	139466873 	141185481 	142776649 	154211424 	163421189 	180917537 	178234226 	65271156 	91363886 	167106148 	186463318 	203176796 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE	797944 	805112 	1029577 	868866 	983662 	949246 	1380789 	1130914 	416667 	403930 	821281 	1117234 	1129636 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL	283733 	352837 	349901 	361843 	370689 	421401 	497022 	541801 	168964 	226235 	540453 	612363 	690482 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES	6818883 	5777758 	6233958 	7585932 b	8039266 	8851318 	10262817 	11129799 	2711014 	4189527 	8656145 	9820935 	11499173 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020	168530012 e	167997610 e	170489678 	173799970 	186535573 	205021188 	222739904 	222437801 	80397451 	109539505 	205080131 	228685148 e	249685003 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI	7134487 b	6749323 	6869066 	6868141 	7274403 	7442341 	7345034 	7236650 	1752125 	1455066 	4991796 	5838360 	5691945 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR	14890511 	15353923 	17326886 	15848975 	15811283 	18908598 	19580736 	18901347 	7506611 	10087571 	19246843 	21578160 	22773076 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR	1503303 	1664465 	1730101 	1663375 	1095449 	1235374 	1278100 	1345072 	291971 	316978 	788854 	1290250 	1329497 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU	3235451 	3247009 	3840645 	4496534 	5172363 	5472345 	6021579 	6187885 	2143518 	2220781 	4533110 	5043316 	5435703 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE	2814317 	2691779 	2810739 	3174548 	3420530 	3765784 	3926331 	4201466 	920901 	913700 	4139146 	4905586 	6678309 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT	9054239 	7365098 	6933710 b	6116802 	5946023 	8040774 	9389469 	9541537 	2064150 	3115542 	6341867 	6225624 	6615065 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT	983007 	1020426 	1047169 	1089564 	1166589 	1193284 	1275434 	1342266 	472600 	587787 	1240276 	1390055 	1528605 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU	1304638 	1312299 	1488486 	1385862 	1310286 	1926866 	2064927 	2105053 	1320501 	1627211 	2393182 	2578003 	2533918 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV	943270 	812429 	848292 	861955 	910097 	893239 	915557 	990417 	338572 	386040 	980626 	1212644 	1322130 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	33055 	106913 	: 	: 	: 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT	178938 	211679 	225572 b	276966 	272781 	383954 	442325 	482868 	142586 	228644 	442291 	595206 	596534 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL	13379533 b	13038595 	13144633 	13335844 	14138951 	15844188 	15857551 	16449100 	6163259 	10255784 	18288845 	19638512 	19331310 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	1767494 	6188830 	5928789 	7007085 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,PL	7117115 	7147957 	7490495 b	8024632 	8697317 	9181094 	9668551 	10168802 	5068890 	5610917 	9242402 	10453117 	11157427 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,PT	936761 	882447 	1034434 	1120202 	1167251 	1311902 	1468515 	1873478 	483750 	685631 	1621927 	2073784 	2100937 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,RO	699402 	890443 	958671 	932669 	996258 	957145 	1154354 	1360702 	353978 	791522 	1272377 	1590200 	1998644 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,SE	: 	: 	6037048 	5787135 	6025014 	14150529 	12646413 	12138378 	2845379 	4086906 	12311282 	: 	12865995 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,SI	2046481 	2178220 	2237021 	2421080 	2411067 	2570143 	2723496 	2601511 	1050591 	1753736 	2585865 	3242069 	3710305 
A,EU27_2020_FOR,TOTAL,N_GE1,NR,SK	2108375 	1833693 b	2167377 	2380047 	2768887 	3332679 	3788795 	4183968 	946265 	1453362 	2887101 	3596017 	3955262 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	106173 	: 	: 	: 	: 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,AT	4936581 	4573795 	4919448 	4695480 	5320410 	5346645 	5023174 	5368960 	1684183 	4082104 	6715207 	7260371 	7428802 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,BE	5024247 	5578870 	5652302 	5570680 	6944604 	6147867 b	6796340 	7281135 	3430573 	4499689 	7592795 	7686329 	8235922 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,BG	203147 b	228569 	230933 	269324 	271166 	406527 	374390 	462221 	71963 	58396 u	401169 	537481 	501242 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	3603939 	3971934 	6779971 	: 	: 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,CY	475321 b	418028 	526584 	524742 	574667 	597240 	661765 	679421 	211501 	277347 	584402 	835923 	878434 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,CZ	3584966 	3410608 	3374033 	3621394 	3651608 	4146592 	4121207 	3926307 	1563189 	2176619 	4059155 	4350568 	4285295 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,DE	42262715 	44320713 	42801105 	43010223 	47958509 	48520703 	57710574 	53390563 	22046965 	30853927 	51730989 	57185191 	63189801 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,DK	3159363 	3410616 b	3258280 	3393215 	3191027 	3437058 	3860788 	4916398 	1584746 	1719171 	3221320 	3360817 	5710620 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,EA20	93489655 	94689071 	94803312 	94481839 	103342552 	108068558 	121032707 	119556560 	43325001 	65170465 	116512918 	126181626 	136551376 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,EE	301142 	342500 	408459 	408155 	424659 	422553 	579323 	533950 	224378 	225940 	411786 	547718 	593740 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,EL	228388 	281127 	272647 	282435 	298211 	313668 	376622 	413215 	129444 	172122 	433094 	492224 	485106 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,ES	4154001 	3596166 	3816276 	4786655 b	5047673 	5427941 	6393638 	6503713 	1513767 	2647519 	5394159 	6046225 	6810945 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,EU27_2020	110657962 e	112773259 e	113506224 	114082640 	123983670 	135528580 	148890296 	148232258 	53371104 	77994581 	143539456 	155814295 e	169257809 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,FI	2847773 b	2645859 	2775417 	2785359 	3012008 	3088390 	3402732 	4461533 	1024955 	761683 	3408881 	2970934 	2929842 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,FR	10062773 	10402014 	12041474 	10737700 	11181399 	12053501 	12694020 	12272199 	4026739 	6755425 	11798582 	12744758 	13405241 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,HR	734031 	893907 	824163 	795581 	484281 	585301 	623099 	580724 	165324 	170234 	393577 	586647 	542186 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,HU	1775335 	1562636 	1810457 	2206152 	2367431 	2555822 	2990267 	2898911 	934209 	1204379 	2652522 	3069192 	3519907 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,IE	2284064 	2168083 	2207408 	2482089 	2766848 	2928863 	2969631 	3348991 	634642 	759008 	3308063 	3764936 	5053841 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,IT	5522162 	4999659 	4231271 b	3543866 	3459905 	5412466 	5675791 	6375820 	1255844 	2425154 	4790744 	4547332 	4655821 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,LT	615493 	599742 	644616 	628340 	687505 	747748 	804283 	839886 	285745 	362476 	880903 	945737 	1025399 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,LU	708607 	701057 	755667 	736986 	766391 	1082621 	1085973 	1038955 	777762 	998504 	1437844 	1425893 	1444466 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,LV	402945 	392974 	423866 	397256 	357286 	417896 	350760 	453851 	129558 	213797 	466427 	578940 	630816 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	25213 	86591 	: 	: 	: 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,MT	125364 	147563 	162690 b	198999 	191086 	253758 	294254 	321675 	81252 	149935 	302271 	403046 	400666 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,NL	9708013 b	9540102 	9639793 	9507937 	10304438 	11041325 	11217874 	11236615 	4411070 	7424949 	12693919 	13376641 	13462435 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	1160659 	3878993 	3676650 	4168245 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,PL	4393854 	5331573 	5827703 b	6194220 	6769497 	7101067 	7475705 	7851710 	3976528 	4328459 	7160474 	8024480 	8405560 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,PT	482537 	601089 	571801 	647507 	660000 	780109 	849933 	1091230 	268126 	451791 	990244 	1191337 	1369756 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,RO	624588 	781647 	889039 	828505 	851518 	839010 	976108 	1167050 	316025 	734190 	1138231 	1384024 	1707122 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,SE	: 	: 	3312467 	3087992 	3538872 	8973947 	8059124 	7453100 	1599444 	2602902 	8393667 	: 	8576687 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,SI	1078380 	1049437 	999288 	1179718 	1227358 	1176133 	1369301 	1204180 	601991 	1023466 	1553329 	1673975 	1879496 
A,EU27_2020_FOR,TOTAL,N_GE4,NR,SK	1535116 	1436386 b	1129038 	1562132 	1675313 	1723830 	2153620 	2159944 	421183 	915394 	1625701 	1917470 	2128661 
A,EU28,PER,N1-3,NR,AL	: 	: 	: 	: 	: 	101442 	: 	151105 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,AT	8436363 	8887734 	9375206 	8966560 	9894004 	9776443 	10426374 	11082438 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,BE	3624567 	4258743 	4266508 	5222623 	5389716 	5566713 b	6119748 	6573105 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,BG	2013378 b	1991029 	1944844 	1498647 	1675889 	2856821 	2491806 	2389138 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,CH	3218955 	3970499 	3620651 	4319493 	3871624 	4568582 	4587858 	3570511 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,CY	1217189 b	1028986 	1095981 	1226815 	1282899 	1383752 	1542187 	1624871 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,CZ	19676285 	18326261 	19677454 	17417259 	18957649 	21380845 	20258309 	19952667 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,DE	96942250 	100760798 	92301578 	102845789 	102175235 	92496977 	99453995 	99895976 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,DK	18787419 	21404530 b	21924099 	21989602 	19716583 	15641862 	7464418 	14908710 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,EA20	409681494 	401693610 	395375245 	401589447 	410628389 	423194397 	436453722 	434373852 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,EE	1752329 	1718047 	2466612 	2465058 	2919767 	2958103 	4204074 	3193164 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,EL	2692806 	1397535 	1657225 	1532654 	1404757 	1531828 	1624239 	1396191 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,ES	85720942 	83909804 	82314170 	90520764 b	95132867 	101635375 	102060630 	100274463 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,EU27_2020	517676989 e	508421007 e	504378171 	511619794 	522545727 	538810477 	542750608 	549081815 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,FI	24780012 b	24512982 	23201010 	23776411 	23917130 	24663532 	23185795 	22688552 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,FR	105336704 	104125018 	104964667 	93268706 	91359184 	104686297 	102822492 	103885172 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,HR	3613875 	3727716 	3453870 	2477038 	1705175 	1686625 	1863191 	2322628 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,HU	11586031 	9705885 	10794900 	11203495 	11326396 	11647047 	11445652 	11724133 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,IE	6398306 	6442622 	6760217 	6951654 	7206944 	7981810 	9045500 	9369067 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,IT	26028835 	19617520 	21872090 b	21100563 	25078957 	23534820 	28584162 	24297614 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,LT	2079960 	2078472 	2150809 	2227537 	2152620 	2107836 	2218774 	2397735 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,LU	495095 	521698 	601557 	536967 	452128 	680871 	758920 	813489 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,LV	3712717 	3036522 	3076715 	2970767 	3192234 	3014084 	2769773 	2603937 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,ME	: 	: 	: 	: 	: u	23624 u	: 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	53300 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,MT	211231 	221840 	221600 b	233262 	329966 	312439 	317671 	329503 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,NL	23019256 b	20879854 	20349528 	19538584 	19669226 	19994270 	19101118 	19820936 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,NO	: 	1959407 	2234580 	2158902 	1889647 	1940347 	2087320 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,PL	25117910 	24209179 	23922401 b	24926762 	27114203 	28515026 	29513103 	30676427 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,PT	8940844 	9054930 	9287859 	9786295 	10232132 	11146913 	11591238 	12696071 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,RO	9695780 	10394030 	10326664 	10133037 	10596054 	11130231 	11130553 	11128450 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	199582 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,SE	: 	: 	20412564 	22861546 	22530563 	24444249 	23993044 	23928438 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,SI	2370240 	2535524 	2492803 	2126604 	2228548 	2565847 	2624540 	2391402 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,SK	2307971 	2977263 b	3465239 	3814796 	4904900 	5469862 	6139300 	6717538 	: 	: 	: 	: 	: 
A,EU28,PER,N1-3,NR,UK	72756842 	71791628 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,AL	: 	: 	: 	: 	: 	595702 	: 	713567 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,AT	16423128 	16656888 	16839150 	16321649 	18209550 	18097591 	18582605 	19424785 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,BE	9050155 	10669993 	10623476 	11620786 	13366767 	12391557 b	13871057 	14875618 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,BG	3273025 b	3597011 	3347632 	2767896 	3255813 	5098519 	4556216 	4326120 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,CH	9013934 	9847773 	9714428 	11039958 	11003601 	12353865 	12310342 	10130426 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,CY	2141899 b	2023232 	2112080 	2055489 	2214255 	2346413 	2535493 	2636788 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,CZ	30504249 	28757341 	30658032 	28013816 	30924672 	33529225 	32120975 	32288611 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,DE	182431615 	188672889 	178028887 	192247224 	195250299 	183462442 	203080689 	198056539 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,DK	25037029 	27861090 b	28624913 	28625687 	25978649 	22282679 	14357143 	24039765 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,EA20	709583312 	703106692 	691769445 	692021997 	712207080 	730010870 	763233889 	754986080 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,EE	2261333 	2184686 	2994589 	3031304 	3485146 	3581095 	4997140 	3931111 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,EL	6545926 	4908009 	5691312 	5206047 	4962708 	5706358 	6027137 	5446794 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,ES	121340703 	118848239 	116219424 	126033314 b	133271267 	141043973 	142574983 	141618809 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,EU27_2020	876942042 e	871250918 e	861998286 	863980165 	889690118 	922307580 	946176066 	951404810 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,FI	32673568 b	32345037 	31013132 	31627258 	32024249 	32768297 	31757984 	31703088 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,FR	196031541 	196413201 	198909310 	177523703 	174294692 	189743938 	188960284 	185846581 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,HR	6359483 	6661858 	5871089 	4952238 	3327950 	3510020 	3728653 	4372029 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,HU	16944037 	14624694 	15854620 	16549496 	16673917 	17110599 	17525169 	17712922 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,IE	10401866 	10444434 	10666118 	11061690 	11687904 	12609663 	13747079 	14747242 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,IT	52026348 	43809336 	43971703 b	40979539 	47542857 	48659151 	55967242 	50872879 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,LT	3170131 	3289725 	3337217 	3370000 	3306892 	3276064 	3440166 	3644783 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,LU	1183013 	1213746 	1354938 	1285423 	1241904 	1733231 	1816630 	1818260 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,LV	4453032 	3711746 	3986267 	3697689 	3819068 	3691187 	3389137 	3343086 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,ME	: 	: 	: 	: 	128725 	118950 	: 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	257611 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,MT	411839 	428328 	461058 b	496530 	609355 	655306 	700088 	728318 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,NL	40884163 b	38022222 	37164621 	36310208 	37557162 	38124793 	37500523 	38696909 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,NO	: 	5314591 	6330450 	6023172 	5618088 	5972486 	5526291 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,PL	44127218 	45677798 	44859694 b	46806302 	51002450 	53525439 	55720544 	58522730 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,PT	12569026 	13372676 	12982327 	13907577 	14163655 	15667121 	16114659 	18065161 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,RO	16345256 	17120694 	16796835 	15994409 	16718072 	17182938 	17747853 	18580461 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	496590 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,SE	: 	: 	30087116 	33200561 	32929465 	43567312 	40914276 	40948121 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,SI	3739490 	3895002 	3771623 	3575647 	3742349 	3969077 	4230183 	3876780 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,SK	5485052 	5535444 b	5771123 	6718682 	8129052 	8973592 	10212155 	11280518 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE1,NR,UK	124022279 	123665561 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,AL	: 	: 	: 	: 	: 	494260 	: 	562462 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,AT	7986764 	7769154 	7463944 	7355089 	8315546 	8321148 	8156230 	8342347 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,BE	5425587 	6411250 	6356968 	6398164 	7977050 	6824844 b	7751309 	8302513 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,BG	1259647 b	1605982 	1402788 	1269249 	1579924 	2241698 	2064410 	1936982 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,CH	5794978 	5877274 	6093777 	6720466 	7131976 	7785283 	7722484 	6559915 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,CY	924710 b	994246 	1016099 	828674 	931356 	962661 	993306 	1011917 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,CZ	10827964 	10431080 	10980578 	10596557 	11967022 	12148380 	11862667 	12335944 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,DE	85489366 	87912091 	85727309 	89401435 	93075064 	90965465 	103626694 	98160563 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,DK	6249610 	6456560 b	6700814 	6636085 	6262066 	6640816 	6892726 	9131056 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,EA20	299901819 	301413082 	296394200 	290432550 	301578691 	306816473 	326780167 	320612228 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,EE	509003 	466640 	527976 	566246 	565379 	622992 	793066 	737947 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,EL	3853120 	3510474 	4034087 	3673394 	3557951 	4174529 	4402899 	4050603 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,ES	35619761 	34938435 	33905254 	35512550 b	38138400 	39408598 	40514352 	41344347 	: 	: 	: 	: 	: 
A,EU28,PER,N_GE4,NR,EU27_2020	359265053 e	362829911 e	357620114 	352360370 	367144391 	383497103 	403425458 	402322995 	: 	: 	: 	: 	: 
